data,bioma,latitude,longitude,satelite,frp_mw,confianca_pct,indice_risco
2024-03-04,Cerrado,-7.2054,-52.1843,NOAA-20,35.5,76.0,53.9
2024-03-04,Cerrado,-13.8922,-45.3939,METOP-C,0.8,73.0,53.9
2024-03-04,Cerrado,-9.7534,-47.4998,METOP-C,84.8,82.0,53.9
2024-03-04,Cerrado,-6.9504,-50.3229,METOP-C,3.7,89.0,53.9
2024-03-04,Cerrado,-16.2058,-51.7965,AQUA_M-T,0.3,74.0,53.9
2024-03-04,Cerrado,-10.6978,-50.6807,GOES-16,5.1,87.0,53.9
2024-03-04,Cerrado,-14.7035,-47.8845,TERRA_M-T,23.4,83.0,53.9
2024-03-04,Cerrado,-11.2191,-45.2236,NOAA-20,109.8,55.0,53.9
2024-03-04,Cerrado,-5.9561,-56.6725,NOAA-20,2.8,79.0,53.9
2024-03-04,Cerrado,-19.0036,-48.0825,METOP-C,13.2,66.0,53.9
2024-03-04,Cerrado,-18.0062,-58.3604,METOP-C,7.5,67.0,53.9
2024-03-04,Cerrado,-10.4081,-52.6504,METOP-C,19.7,81.0,53.9
2024-03-04,Cerrado,-16.3167,-53.6446,NOAA-21,1.6,83.0,53.9
2024-03-04,Cerrado,-19.4149,-42.9555,TERRA_M-T,35.1,70.0,53.9
2024-03-04,Cerrado,-18.2398,-50.2299,METOP-C,8.1,86.0,53.9
2024-03-04,Cerrado,-9.1534,-49.6442,METOP-C,7.5,75.0,53.9
2024-03-04,Cerrado,-17.8812,-52.6363,NOAA-20,21.3,75.0,53.9
2024-03-04,Cerrado,-16.7691,-56.6314,TERRA_M-T,9.7,93.0,53.9
2024-03-04,Cerrado,-7.6757,-51.1329,AQUA_M-T,22.3,82.0,53.9
2024-03-04,Cerrado,-12.7348,-54.2631,TERRA_M-T,47.9,80.0,53.9
2024-03-04,Cerrado,-17.7382,-43.1112,TERRA_M-T,35.3,72.0,53.9
2024-03-04,Cerrado,-16.2357,-49.6326,TERRA_M-T,90.2,54.0,53.9
2024-03-04,Cerrado,-7.2459,-49.6368,GOES-16,35.8,57.0,53.9
2024-03-04,Cerrado,-11.6757,-58.9324,METOP-C,15.3,94.0,53.9
2024-03-04,Cerrado,-10.5493,-45.8048,NOAA-20,10.3,74.0,53.9
2024-03-04,Cerrado,-13.8632,-51.4268,NOAA-20,16.7,96.0,53.9
2024-03-04,Cerrado,-6.457,-45.1742,NOAA-20,28.1,67.0,53.9
2024-03-04,Cerrado,-7.1404,-46.9563,GOES-16,76.1,93.0,53.9
2024-03-04,Cerrado,-14.1428,-44.0694,TERRA_M-T,15.4,76.0,53.9
2024-03-04,Cerrado,-19.265,-51.4962,NOAA-20,38.0,94.0,53.9
2024-03-04,Pantanal,-17.871,-57.0342,AQUA_M-T,32.9,88.0,68.6
2024-03-04,Pantanal,-16.2549,-55.5902,AQUA_M-T,39.0,82.0,68.6
2024-03-04,Pantanal,-18.6459,-56.6385,GOES-16,18.6,89.0,68.6
2024-03-04,Pantanal,-16.0554,-57.3745,TERRA_M-T,34.6,55.0,68.6
2024-03-04,Pantanal,-17.2312,-56.8004,NOAA-20,6.3,61.0,68.6
2024-03-04,Pantanal,-19.1054,-57.4912,METOP-C,7.6,84.0,68.6
2024-03-04,Pantanal,-18.1249,-57.9072,METOP-C,30.6,76.0,68.6
2024-03-04,Pantanal,-19.8229,-55.4091,NOAA-20,85.5,74.0,68.6
2024-03-04,Pantanal,-17.2746,-55.2698,TERRA_M-T,51.7,87.0,68.6
2024-03-04,Pantanal,-19.3863,-56.6862,GOES-16,47.3,74.0,68.6
2024-03-04,Pantanal,-20.8426,-56.0718,NOAA-20,30.1,66.0,68.6
2024-03-04,Pantanal,-18.3554,-58.1713,NOAA-21,25.3,80.0,68.6
2024-03-04,Pantanal,-20.0341,-57.3108,METOP-C,6.7,78.0,68.6
2024-03-04,Pantanal,-17.9315,-56.3429,TERRA_M-T,0.4,83.0,68.6
2024-03-04,Pantanal,-20.1325,-57.7746,NOAA-20,65.4,96.0,68.6
2024-03-04,Pantanal,-18.6343,-55.6393,TERRA_M-T,59.5,68.0,68.6
2024-03-04,Pantanal,-16.1308,-56.8075,TERRA_M-T,30.3,85.0,68.6
2024-03-04,Pantanal,-16.4528,-57.0786,AQUA_M-T,1.4,68.0,68.6
2024-03-04,Pantanal,-17.5848,-56.0751,NOAA-20,22.5,95.0,68.6
2024-03-04,Caatinga,-4.1764,-39.9852,NOAA-21,56.0,85.0,73.5
2024-03-04,Caatinga,-13.6306,-36.6553,TERRA_M-T,3.1,93.0,73.5
2024-03-04,Caatinga,-4.0065,-42.5863,GOES-16,31.2,73.0,73.5
2024-03-04,Caatinga,-4.8483,-38.8408,METOP-C,52.2,78.0,73.5
2024-03-04,Caatinga,-14.09,-43.7822,NOAA-21,52.9,93.0,73.5
2024-03-04,Caatinga,-10.1234,-43.2084,AQUA_M-T,9.8,76.0,73.5
2024-03-04,Caatinga,-7.7559,-39.7072,TERRA_M-T,124.7,84.0,73.5
2024-03-04,Mata Atlantica,-10.0264,-43.7523,NOAA-20,0.3,76.0,36.8
2024-03-04,Mata Atlantica,-22.4427,-43.9709,METOP-C,6.1,99.0,36.8
2024-03-04,Mata Atlantica,-10.6508,-40.6775,NOAA-20,31.3,88.0,36.8
2024-03-04,Mata Atlantica,-9.7639,-49.5633,AQUA_M-T,22.9,91.0,36.8
2024-03-05,Amazonia,-3.1638,-55.3735,NOAA-20,33.6,89.0,51.4
2024-03-05,Amazonia,-7.4687,-68.6631,GOES-16,0.2,61.0,51.4
2024-03-05,Amazonia,-7.1047,-62.1737,METOP-C,4.2,84.0,51.4
2024-03-05,Amazonia,-2.3917,-55.5787,AQUA_M-T,2.2,92.0,51.4
2024-03-05,Amazonia,-6.693,-52.3177,TERRA_M-T,27.9,94.0,51.4
2024-03-05,Amazonia,-7.1007,-54.2424,AQUA_M-T,2.8,69.0,51.4
2024-03-05,Amazonia,-3.7504,-68.8221,NOAA-21,46.5,94.0,51.4
2024-03-05,Amazonia,-4.4253,-65.7407,NOAA-21,11.3,100.0,51.4
2024-03-05,Amazonia,-6.8651,-52.1817,GOES-16,2.2,72.0,51.4
2024-03-05,Amazonia,-7.4989,-59.2842,METOP-C,45.3,88.0,51.4
2024-03-05,Amazonia,-9.403,-66.3973,AQUA_M-T,10.6,61.0,51.4
2024-03-05,Amazonia,-2.2801,-56.9681,NOAA-21,8.9,79.0,51.4
2024-03-05,Amazonia,-6.9212,-61.4759,GOES-16,7.6,81.0,51.4
2024-03-05,Amazonia,-5.6203,-52.0789,NOAA-21,10.8,93.0,51.4
2024-03-05,Amazonia,-3.7902,-65.6749,GOES-16,16.8,71.0,51.4
2024-03-05,Amazonia,-4.0635,-61.9698,GOES-16,0.8,75.0,51.4
2024-03-05,Amazonia,-7.9493,-64.2776,GOES-16,17.2,57.0,51.4
2024-03-05,Amazonia,-5.5957,-59.1045,GOES-16,10.2,84.0,51.4
2024-03-05,Amazonia,-5.7062,-57.1061,AQUA_M-T,60.9,70.0,51.4
2024-03-05,Amazonia,-6.2329,-50.4924,AQUA_M-T,36.8,90.0,51.4
2024-03-05,Amazonia,-5.395,-60.8077,NOAA-21,10.2,60.0,51.4
2024-03-05,Amazonia,-5.9775,-56.1825,METOP-C,12.9,77.0,51.4
2024-03-05,Amazonia,-5.3594,-64.145,NOAA-21,104.9,73.0,51.4
2024-03-05,Amazonia,-4.7277,-55.1761,AQUA_M-T,8.8,81.0,51.4
2024-03-05,Amazonia,-3.867,-66.0858,AQUA_M-T,11.6,78.0,51.4
2024-03-05,Amazonia,-8.0056,-51.5015,NOAA-20,6.9,83.0,51.4
2024-03-05,Amazonia,-6.5598,-59.4758,NOAA-21,11.1,55.0,51.4
2024-03-05,Amazonia,-2.1638,-50.0499,METOP-C,37.8,76.0,51.4
2024-03-05,Amazonia,-6.7576,-57.996,METOP-C,6.2,47.0,51.4
2024-03-05,Amazonia,-9.4091,-59.5903,METOP-C,104.7,62.0,51.4
2024-03-05,Amazonia,-5.4544,-59.4301,METOP-C,13.9,79.0,51.4
2024-03-05,Amazonia,-2.4097,-55.4116,NOAA-20,20.7,90.0,51.4
2024-03-05,Amazonia,-7.3194,-53.8584,NOAA-21,3.1,100.0,51.4
2024-03-05,Amazonia,-7.5073,-53.2799,TERRA_M-T,59.3,72.0,51.4
2024-03-05,Amazonia,-5.0921,-57.5514,GOES-16,7.5,78.0,51.4
2024-03-05,Cerrado,-13.8716,-47.2619,METOP-C,184.3,84.0,59.2
2024-03-05,Cerrado,-5.0459,-52.9768,METOP-C,62.2,84.0,59.2
2024-03-05,Cerrado,-5.3193,-47.8516,NOAA-20,6.6,67.0,59.2
2024-03-05,Cerrado,-14.3068,-56.2761,TERRA_M-T,61.4,89.0,59.2
2024-03-05,Cerrado,-15.378,-59.4769,NOAA-20,24.9,88.0,59.2
2024-03-05,Cerrado,-5.368,-46.4117,NOAA-21,25.3,68.0,59.2
2024-03-05,Cerrado,-19.3267,-58.1232,AQUA_M-T,22.0,72.0,59.2
2024-03-05,Cerrado,-15.5794,-56.9801,TERRA_M-T,59.1,82.0,59.2
2024-03-05,Cerrado,-8.2112,-58.0076,NOAA-20,37.2,84.0,59.2
2024-03-05,Cerrado,-5.0002,-45.8022,NOAA-21,11.0,50.0,59.2
2024-03-05,Cerrado,-6.4762,-49.7484,AQUA_M-T,16.5,57.0,59.2
2024-03-05,Cerrado,-19.3239,-56.028,METOP-C,4.4,100.0,59.2
2024-03-05,Cerrado,-10.8823,-51.3652,NOAA-20,0.1,57.0,59.2
2024-03-05,Cerrado,-13.7716,-59.7395,AQUA_M-T,14.0,73.0,59.2
2024-03-05,Cerrado,-16.5433,-46.3715,TERRA_M-T,26.0,100.0,59.2
2024-03-05,Cerrado,-17.4283,-42.3984,AQUA_M-T,9.2,85.0,59.2
2024-03-05,Cerrado,-14.9425,-48.3432,TERRA_M-T,31.9,73.0,59.2
2024-03-05,Cerrado,-16.9325,-42.1664,NOAA-20,7.2,69.0,59.2
2024-03-05,Cerrado,-8.5434,-57.0323,METOP-C,43.7,80.0,59.2
2024-03-05,Cerrado,-15.934,-59.4771,METOP-C,87.3,66.0,59.2
2024-03-05,Cerrado,-16.7143,-52.3664,AQUA_M-T,97.0,84.0,59.2
2024-03-05,Cerrado,-16.6307,-45.692,NOAA-21,58.5,81.0,59.2
2024-03-05,Cerrado,-17.9621,-49.9193,NOAA-21,16.2,87.0,59.2
2024-03-05,Cerrado,-15.9499,-54.2215,TERRA_M-T,40.5,92.0,59.2
2024-03-05,Cerrado,-16.6195,-51.1054,NOAA-20,6.2,76.0,59.2
2024-03-05,Cerrado,-9.2405,-57.1584,TERRA_M-T,7.3,76.0,59.2
2024-03-05,Cerrado,-14.0413,-59.4583,NOAA-20,5.9,84.0,59.2
2024-03-05,Cerrado,-9.0836,-50.0897,METOP-C,126.3,85.0,59.2
2024-03-05,Cerrado,-8.2419,-44.5326,GOES-16,37.9,95.0,59.2
2024-03-05,Cerrado,-13.4621,-55.8434,AQUA_M-T,27.7,55.0,59.2
2024-03-05,Cerrado,-16.4512,-44.5396,GOES-16,3.2,81.0,59.2
2024-03-05,Cerrado,-12.4688,-54.0791,NOAA-20,2.3,79.0,59.2
2024-03-05,Cerrado,-10.4288,-51.9085,GOES-16,16.1,80.0,59.2
2024-03-05,Cerrado,-18.3075,-49.978,AQUA_M-T,36.8,83.0,59.2
2024-03-05,Cerrado,-11.5868,-43.2438,AQUA_M-T,13.1,75.0,59.2
2024-03-05,Cerrado,-12.7112,-54.9286,NOAA-20,5.9,95.0,59.2
2024-03-05,Pantanal,-17.4201,-55.1678,GOES-16,105.9,76.0,53.4
2024-03-05,Pantanal,-19.8059,-58.4577,GOES-16,1.6,69.0,53.4
2024-03-05,Pantanal,-20.8118,-55.9438,NOAA-21,65.1,86.0,53.4
2024-03-05,Pantanal,-17.7332,-55.6395,GOES-16,2.1,65.0,53.4
2024-03-05,Pantanal,-20.5065,-55.1018,GOES-16,1.0,60.0,53.4
2024-03-05,Pantanal,-16.3996,-57.0728,GOES-16,51.8,94.0,53.4
2024-03-05,Pantanal,-18.8795,-56.6929,METOP-C,147.7,88.0,53.4
2024-03-05,Caatinga,-15.3783,-40.614,TERRA_M-T,4.2,76.0,67.5
2024-03-05,Caatinga,-6.87,-37.7671,GOES-16,13.8,73.0,67.5
2024-03-05,Caatinga,-6.4728,-36.8074,METOP-C,20.2,86.0,67.5
2024-03-05,Caatinga,-6.4965,-39.9729,AQUA_M-T,35.6,90.0,67.5
2024-03-05,Caatinga,-13.0266,-38.8115,AQUA_M-T,10.3,70.0,67.5
2024-03-05,Caatinga,-7.7535,-37.2251,AQUA_M-T,2.6,87.0,67.5
2024-03-05,Caatinga,-7.9992,-43.8985,GOES-16,37.2,76.0,67.5
2024-03-05,Caatinga,-4.2314,-37.7403,METOP-C,30.2,78.0,67.5
2024-03-05,Caatinga,-6.9637,-43.7801,AQUA_M-T,43.5,86.0,67.5
2024-03-05,Caatinga,-14.5067,-37.2708,NOAA-21,0.1,84.0,67.5
2024-03-05,Caatinga,-13.6122,-38.2864,AQUA_M-T,2.9,67.0,67.5
2024-03-05,Mata Atlantica,-14.2794,-46.9569,GOES-16,6.9,100.0,47.3
2024-03-05,Mata Atlantica,-14.3869,-49.7585,GOES-16,55.1,74.0,47.3
2024-03-05,Mata Atlantica,-20.2145,-41.8128,GOES-16,54.9,91.0,47.3
2024-03-05,Mata Atlantica,-27.1961,-39.14,TERRA_M-T,65.0,75.0,47.3
2024-03-05,Mata Atlantica,-22.573,-45.1884,TERRA_M-T,3.4,85.0,47.3
2024-03-05,Pampa,-29.4153,-56.2143,NOAA-20,11.4,61.0,33.4
2024-03-06,Amazonia,-2.8489,-66.7783,NOAA-21,2.5,73.0,42.3
2024-03-06,Amazonia,-4.1122,-62.572,GOES-16,21.5,72.0,42.3
2024-03-06,Amazonia,-4.9407,-58.624,TERRA_M-T,2.4,71.0,42.3
2024-03-06,Amazonia,-7.172,-60.5774,AQUA_M-T,6.2,92.0,42.3
2024-03-06,Amazonia,-7.5462,-61.6748,NOAA-20,26.4,85.0,42.3
2024-03-06,Amazonia,-8.9748,-56.7184,NOAA-20,17.3,57.0,42.3
2024-03-06,Amazonia,-5.8356,-61.6626,GOES-16,40.7,56.0,42.3
2024-03-06,Amazonia,-3.0918,-61.5914,METOP-C,25.4,74.0,42.3
2024-03-06,Amazonia,-2.4906,-60.2507,AQUA_M-T,2.7,86.0,42.3
2024-03-06,Amazonia,-2.7475,-62.2294,TERRA_M-T,23.7,73.0,42.3
2024-03-06,Amazonia,-8.1438,-69.562,METOP-C,5.8,88.0,42.3
2024-03-06,Amazonia,-2.6149,-63.0923,GOES-16,12.8,81.0,42.3
2024-03-06,Amazonia,-6.4354,-64.8161,NOAA-20,27.7,86.0,42.3
2024-03-06,Amazonia,-5.9852,-68.3709,AQUA_M-T,26.4,85.0,42.3
2024-03-06,Amazonia,-6.3141,-50.1538,AQUA_M-T,31.1,100.0,42.3
2024-03-06,Amazonia,-6.2274,-56.9047,GOES-16,27.8,74.0,42.3
2024-03-06,Amazonia,-8.1462,-50.9692,TERRA_M-T,1.4,93.0,42.3
2024-03-06,Amazonia,-2.9136,-50.8911,GOES-16,0.0,88.0,42.3
2024-03-06,Amazonia,-5.3946,-65.6911,TERRA_M-T,45.4,100.0,42.3
2024-03-06,Amazonia,-8.1572,-65.1621,AQUA_M-T,18.5,72.0,42.3
2024-03-06,Amazonia,-5.1029,-64.9292,NOAA-20,39.3,80.0,42.3
2024-03-06,Amazonia,-5.6702,-67.4799,GOES-16,42.6,75.0,42.3
2024-03-06,Cerrado,-17.624,-46.7974,NOAA-21,54.0,85.0,57.4
2024-03-06,Cerrado,-10.4322,-45.2527,AQUA_M-T,38.6,89.0,57.4
2024-03-06,Cerrado,-17.1797,-54.4575,METOP-C,12.2,70.0,57.4
2024-03-06,Cerrado,-17.5115,-58.4561,AQUA_M-T,29.0,83.0,57.4
2024-03-06,Cerrado,-5.333,-48.2763,NOAA-20,9.6,66.0,57.4
2024-03-06,Cerrado,-11.6735,-42.6148,METOP-C,28.2,69.0,57.4
2024-03-06,Cerrado,-7.0923,-51.757,GOES-16,5.5,66.0,57.4
2024-03-06,Cerrado,-16.9912,-44.9477,NOAA-21,49.1,100.0,57.4
2024-03-06,Cerrado,-10.1505,-53.0525,METOP-C,5.1,89.0,57.4
2024-03-06,Cerrado,-6.6121,-42.1737,GOES-16,89.6,86.0,57.4
2024-03-06,Cerrado,-16.2682,-46.508,AQUA_M-T,30.9,61.0,57.4
2024-03-06,Cerrado,-5.4585,-49.0734,TERRA_M-T,6.0,58.0,57.4
2024-03-06,Cerrado,-19.9744,-59.3696,NOAA-21,1.9,63.0,57.4
2024-03-06,Cerrado,-11.8131,-52.7247,METOP-C,33.2,83.0,57.4
2024-03-06,Cerrado,-19.9088,-45.6251,NOAA-21,91.2,81.0,57.4
2024-03-06,Cerrado,-14.888,-50.7756,AQUA_M-T,10.0,88.0,57.4
2024-03-06,Cerrado,-13.9148,-54.1626,AQUA_M-T,24.9,68.0,57.4
2024-03-06,Cerrado,-19.2924,-45.8907,TERRA_M-T,44.1,70.0,57.4
2024-03-06,Cerrado,-15.0165,-45.8189,GOES-16,23.8,76.0,57.4
2024-03-06,Cerrado,-17.5009,-53.4165,GOES-16,31.7,64.0,57.4
2024-03-06,Cerrado,-8.8177,-49.1883,GOES-16,14.2,61.0,57.4
2024-03-06,Cerrado,-10.0775,-57.7254,GOES-16,11.3,81.0,57.4
2024-03-06,Cerrado,-10.8107,-55.0917,NOAA-20,27.2,74.0,57.4
2024-03-06,Cerrado,-13.6146,-48.2954,NOAA-21,28.9,69.0,57.4
2024-03-06,Cerrado,-6.2751,-48.6421,GOES-16,87.8,83.0,57.4
2024-03-06,Cerrado,-11.7837,-44.2842,METOP-C,12.5,90.0,57.4
2024-03-06,Cerrado,-5.0347,-59.3124,GOES-16,15.8,94.0,57.4
2024-03-06,Cerrado,-7.887,-59.1522,AQUA_M-T,48.6,81.0,57.4
2024-03-06,Cerrado,-17.5829,-53.7928,NOAA-21,105.2,90.0,57.4
2024-03-06,Cerrado,-5.0991,-45.1822,AQUA_M-T,20.4,70.0,57.4
2024-03-06,Cerrado,-9.5406,-52.6164,NOAA-21,10.3,74.0,57.4
2024-03-06,Cerrado,-13.0719,-45.0436,NOAA-21,3.9,81.0,57.4
2024-03-06,Cerrado,-19.1131,-47.0351,GOES-16,25.3,84.0,57.4
2024-03-06,Cerrado,-5.899,-50.2643,METOP-C,10.7,77.0,57.4
2024-03-06,Cerrado,-9.4962,-52.2069,METOP-C,16.1,74.0,57.4
2024-03-06,Cerrado,-19.8783,-49.7998,METOP-C,25.3,71.0,57.4
2024-03-06,Cerrado,-19.1442,-56.5513,GOES-16,19.2,88.0,57.4
2024-03-06,Cerrado,-7.1307,-55.7095,NOAA-21,30.4,69.0,57.4
2024-03-06,Cerrado,-9.2948,-45.0336,TERRA_M-T,54.3,100.0,57.4
2024-03-06,Pantanal,-20.0849,-57.9329,NOAA-21,109.6,82.0,65.3
2024-03-06,Pantanal,-19.8502,-56.6495,NOAA-20,4.7,74.0,65.3
2024-03-06,Pantanal,-17.784,-55.1449,AQUA_M-T,7.1,94.0,65.3
2024-03-06,Pantanal,-16.1049,-57.6506,GOES-16,7.0,62.0,65.3
2024-03-06,Pantanal,-20.8454,-57.8269,GOES-16,82.4,88.0,65.3
2024-03-06,Pantanal,-19.2784,-56.0347,NOAA-21,41.8,66.0,65.3
2024-03-06,Pantanal,-20.3201,-56.6481,NOAA-21,6.7,72.0,65.3
2024-03-06,Caatinga,-10.4589,-42.2922,GOES-16,13.0,52.0,65.6
2024-03-06,Caatinga,-14.5778,-42.2208,GOES-16,69.5,78.0,65.6
2024-03-06,Caatinga,-5.0702,-41.5084,AQUA_M-T,44.4,65.0,65.6
2024-03-06,Caatinga,-9.1279,-41.2842,TERRA_M-T,7.4,97.0,65.6
2024-03-06,Caatinga,-8.371,-36.6068,AQUA_M-T,54.6,89.0,65.6
2024-03-06,Caatinga,-7.8024,-41.9495,METOP-C,2.9,67.0,65.6
2024-03-06,Caatinga,-3.3696,-42.5618,TERRA_M-T,11.4,76.0,65.6
2024-03-06,Caatinga,-14.3041,-37.8676,AQUA_M-T,11.7,52.0,65.6
2024-03-06,Caatinga,-4.6763,-40.7453,NOAA-20,14.2,60.0,65.6
2024-03-06,Caatinga,-12.2118,-43.6963,AQUA_M-T,14.0,73.0,65.6
2024-03-06,Caatinga,-3.2872,-41.3579,TERRA_M-T,28.0,66.0,65.6
2024-03-06,Caatinga,-10.736,-38.134,METOP-C,30.9,82.0,65.6
2024-03-06,Mata Atlantica,-27.6105,-49.1779,TERRA_M-T,19.5,82.0,56.8
2024-03-06,Mata Atlantica,-17.3797,-43.5274,METOP-C,33.6,89.0,56.8
2024-03-06,Mata Atlantica,-20.1512,-41.979,TERRA_M-T,1.8,75.0,56.8
2024-03-06,Mata Atlantica,-26.5069,-47.1824,NOAA-21,4.1,81.0,56.8
2024-03-06,Mata Atlantica,-9.4409,-40.0642,NOAA-21,0.6,84.0,56.8
2024-03-06,Mata Atlantica,-24.1637,-40.1051,GOES-16,26.8,76.0,56.8
2024-03-06,Mata Atlantica,-21.9905,-49.7683,AQUA_M-T,21.5,68.0,56.8
2024-03-06,Mata Atlantica,-26.2621,-48.2185,AQUA_M-T,70.9,86.0,56.8
2024-03-06,Mata Atlantica,-25.7073,-45.8175,METOP-C,0.4,94.0,56.8
2024-03-07,Amazonia,-2.4139,-54.0851,GOES-16,34.5,73.0,41.7
2024-03-07,Amazonia,-4.3411,-54.6598,AQUA_M-T,5.4,65.0,41.7
2024-03-07,Amazonia,-7.801,-60.0959,TERRA_M-T,21.9,59.0,41.7
2024-03-07,Amazonia,-3.7132,-63.0617,NOAA-21,26.9,64.0,41.7
2024-03-07,Amazonia,-8.9018,-67.2369,AQUA_M-T,10.7,76.0,41.7
2024-03-07,Amazonia,-3.0743,-57.806,METOP-C,54.6,86.0,41.7
2024-03-07,Amazonia,-7.409,-56.2382,METOP-C,22.8,74.0,41.7
2024-03-07,Amazonia,-8.936,-61.4281,GOES-16,6.3,74.0,41.7
2024-03-07,Amazonia,-2.2527,-60.9081,AQUA_M-T,35.4,81.0,41.7
2024-03-07,Amazonia,-4.2391,-67.6589,TERRA_M-T,3.1,85.0,41.7
2024-03-07,Amazonia,-4.6823,-52.2602,METOP-C,5.1,75.0,41.7
2024-03-07,Amazonia,-4.9714,-64.1605,AQUA_M-T,58.1,74.0,41.7
2024-03-07,Amazonia,-5.809,-63.9585,NOAA-21,20.0,69.0,41.7
2024-03-07,Amazonia,-7.7346,-60.8372,TERRA_M-T,26.6,89.0,41.7
2024-03-07,Amazonia,-6.208,-60.6403,GOES-16,13.9,85.0,41.7
2024-03-07,Amazonia,-5.9445,-57.1072,NOAA-21,54.4,84.0,41.7
2024-03-07,Amazonia,-6.0616,-59.929,AQUA_M-T,9.3,77.0,41.7
2024-03-07,Amazonia,-4.3254,-69.8698,AQUA_M-T,37.0,72.0,41.7
2024-03-07,Amazonia,-2.2996,-64.5641,NOAA-20,31.3,73.0,41.7
2024-03-07,Amazonia,-8.7739,-59.5949,AQUA_M-T,17.2,46.0,41.7
2024-03-07,Amazonia,-7.8282,-53.2153,AQUA_M-T,14.8,77.0,41.7
2024-03-07,Amazonia,-2.4306,-55.751,AQUA_M-T,16.9,92.0,41.7
2024-03-07,Amazonia,-6.572,-68.575,TERRA_M-T,19.7,82.0,41.7
2024-03-07,Amazonia,-8.2806,-66.7434,AQUA_M-T,50.8,73.0,41.7
2024-03-07,Amazonia,-7.7908,-54.7747,METOP-C,7.0,65.0,41.7
2024-03-07,Amazonia,-7.9241,-64.3182,AQUA_M-T,58.0,71.0,41.7
2024-03-07,Amazonia,-8.3205,-52.0369,GOES-16,14.3,67.0,41.7
2024-03-07,Amazonia,-4.1132,-64.5023,GOES-16,35.7,74.0,41.7
2024-03-07,Amazonia,-8.8961,-57.1307,TERRA_M-T,58.3,86.0,41.7
2024-03-07,Amazonia,-9.474,-52.5835,NOAA-20,9.1,58.0,41.7
2024-03-07,Amazonia,-8.8567,-52.7736,NOAA-21,22.3,67.0,41.7
2024-03-07,Amazonia,-7.6722,-57.5188,AQUA_M-T,13.6,76.0,41.7
2024-03-07,Cerrado,-7.4194,-50.378,NOAA-21,13.0,81.0,57.9
2024-03-07,Cerrado,-16.5866,-57.4337,AQUA_M-T,31.0,95.0,57.9
2024-03-07,Cerrado,-6.1445,-47.6029,TERRA_M-T,7.2,92.0,57.9
2024-03-07,Cerrado,-5.864,-42.0254,NOAA-20,19.4,75.0,57.9
2024-03-07,Cerrado,-5.8848,-48.0147,METOP-C,6.8,90.0,57.9
2024-03-07,Cerrado,-6.2367,-58.2285,METOP-C,13.1,80.0,57.9
2024-03-07,Cerrado,-13.2324,-51.6437,TERRA_M-T,34.1,93.0,57.9
2024-03-07,Cerrado,-19.2527,-56.907,GOES-16,40.8,72.0,57.9
2024-03-07,Cerrado,-12.578,-47.6893,TERRA_M-T,28.5,92.0,57.9
2024-03-07,Cerrado,-13.6968,-56.419,NOAA-21,59.3,94.0,57.9
2024-03-07,Cerrado,-8.2694,-55.0759,METOP-C,47.4,66.0,57.9
2024-03-07,Cerrado,-16.659,-57.804,TERRA_M-T,39.9,69.0,57.9
2024-03-07,Cerrado,-14.5666,-55.3641,GOES-16,4.1,93.0,57.9
2024-03-07,Cerrado,-12.8339,-44.6555,METOP-C,6.4,89.0,57.9
2024-03-07,Cerrado,-11.5128,-49.7231,TERRA_M-T,20.7,65.0,57.9
2024-03-07,Cerrado,-11.7221,-46.0181,TERRA_M-T,76.0,72.0,57.9
2024-03-07,Cerrado,-12.3223,-51.4128,METOP-C,10.2,74.0,57.9
2024-03-07,Cerrado,-10.0508,-48.5705,GOES-16,21.1,95.0,57.9
2024-03-07,Cerrado,-15.6435,-42.953,TERRA_M-T,21.5,84.0,57.9
2024-03-07,Cerrado,-17.7509,-45.9632,AQUA_M-T,106.3,41.0,57.9
2024-03-07,Cerrado,-7.29,-59.4986,METOP-C,36.1,94.0,57.9
2024-03-07,Cerrado,-5.4018,-59.4845,METOP-C,36.9,93.0,57.9
2024-03-07,Cerrado,-18.8389,-52.4634,AQUA_M-T,57.3,65.0,57.9
2024-03-07,Cerrado,-15.8778,-53.593,NOAA-21,2.2,87.0,57.9
2024-03-07,Cerrado,-19.1617,-45.2769,NOAA-20,74.2,77.0,57.9
2024-03-07,Cerrado,-14.2105,-53.1676,NOAA-21,40.3,52.0,57.9
2024-03-07,Cerrado,-12.4214,-50.3914,NOAA-21,19.7,79.0,57.9
2024-03-07,Cerrado,-12.0381,-43.3361,NOAA-21,51.7,94.0,57.9
2024-03-07,Cerrado,-12.3764,-56.1886,AQUA_M-T,15.8,84.0,57.9
2024-03-07,Pantanal,-17.7315,-57.8078,AQUA_M-T,2.2,82.0,57.3
2024-03-07,Pantanal,-20.7601,-55.5832,TERRA_M-T,121.2,70.0,57.3
2024-03-07,Pantanal,-17.6573,-56.9522,AQUA_M-T,19.3,84.0,57.3
2024-03-07,Pantanal,-20.985,-57.0498,NOAA-20,3.1,62.0,57.3
2024-03-07,Pantanal,-20.4538,-57.9807,TERRA_M-T,45.5,84.0,57.3
2024-03-07,Pantanal,-17.6441,-56.2399,METOP-C,11.9,79.0,57.3
2024-03-07,Pantanal,-18.5207,-55.4987,GOES-16,26.3,99.0,57.3
2024-03-07,Pantanal,-16.5789,-55.2776,NOAA-20,18.5,83.0,57.3
2024-03-07,Pantanal,-17.9746,-56.6612,NOAA-20,2.7,80.0,57.3
