data,bioma,t2m,t2m_max,rh2m,prectotcorr,ws2m,dias_sem_chuva,vegetacao,indice_risco,classe_risco
2024-01-10,Mata Atlantica,17.5,24.0,72.7,2.7,4.3,0,0.78,37.4,Moderado
2024-01-11,Mata Atlantica,24.1,30.4,68.0,3.4,2.4,0,0.78,48.1,Moderado
2024-01-12,Mata Atlantica,20.1,25.2,67.7,0.0,2.3,1,0.78,45.5,Moderado
2024-01-13,Mata Atlantica,18.6,24.7,58.6,6.2,0.8,0,0.78,36.9,Moderado
2024-01-14,Mata Atlantica,15.8,23.2,63.7,9.5,4.0,0,0.78,30.3,Moderado
2024-01-15,Mata Atlantica,21.8,26.4,64.1,28.0,2.3,0,0.78,6.1,Baixo
2024-01-16,Mata Atlantica,18.5,24.8,60.0,0.0,2.2,1,0.78,48.9,Moderado
2024-01-17,Mata Atlantica,18.9,25.1,75.0,2.8,3.2,0,0.78,36.6,Moderado
2024-01-18,Mata Atlantica,19.3,24.2,68.8,19.2,3.1,0,0.78,13.7,Baixo
2024-01-19,Mata Atlantica,20.5,26.0,70.3,4.7,2.7,0,0.78,37.4,Moderado
2024-01-20,Mata Atlantica,19.9,25.6,59.9,3.5,3.1,0,0.78,44.6,Moderado
2024-01-21,Mata Atlantica,19.3,26.4,72.4,0.0,2.0,1,0.78,44.7,Moderado
2024-01-22,Mata Atlantica,13.9,20.9,62.8,1.1,2.3,0,0.78,37.2,Moderado
2024-01-23,Mata Atlantica,20.0,24.9,69.6,0.0,1.9,1,0.78,43.5,Moderado
2024-01-24,Mata Atlantica,22.7,28.8,67.7,0.0,2.5,2,0.78,53.8,Moderado
2024-01-25,Mata Atlantica,16.8,24.5,65.8,6.4,2.0,0,0.78,33.8,Moderado
2024-01-26,Mata Atlantica,18.4,23.6,73.5,12.5,3.0,0,0.78,19.9,Baixo
2024-01-27,Mata Atlantica,15.4,23.1,71.9,5.8,0.6,0,0.78,27.1,Baixo
2024-01-28,Mata Atlantica,21.9,29.9,66.0,0.0,2.1,1,0.78,54.7,Moderado
2024-01-29,Mata Atlantica,16.6,24.2,78.7,24.5,4.4,0,0.78,1.8,Baixo
2024-01-30,Mata Atlantica,20.3,25.3,60.8,0.0,2.7,1,0.78,50.0,Moderado
2024-01-31,Mata Atlantica,18.2,25.3,59.5,0.0,1.4,2,0.78,50.7,Moderado
2024-02-01,Mata Atlantica,24.1,29.7,74.0,24.4,2.2,0,0.78,11.8,Baixo
2024-02-02,Mata Atlantica,19.5,25.2,76.9,3.9,3.7,0,0.78,34.7,Moderado
2024-02-03,Mata Atlantica,20.1,24.6,56.8,1.4,5.7,0,0.78,50.8,Moderado
2024-02-04,Mata Atlantica,21.6,27.2,76.4,0.0,3.9,1,0.78,46.3,Moderado
2024-02-05,Mata Atlantica,18.6,25.8,71.4,0.0,2.5,2,0.78,46.4,Moderado
2024-02-06,Mata Atlantica,18.3,23.5,65.4,14.5,1.8,0,0.78,19.8,Baixo
2024-02-07,Mata Atlantica,20.2,26.4,64.9,4.2,2.0,0,0.78,41.0,Moderado
2024-02-08,Mata Atlantica,17.9,24.6,63.4,0.0,3.6,1,0.78,48.4,Moderado
2024-02-09,Mata Atlantica,21.5,25.9,72.8,0.0,3.0,2,0.78,46.4,Moderado
2024-02-10,Mata Atlantica,19.2,25.5,68.5,0.0,4.7,3,0.78,51.7,Moderado
2024-02-11,Mata Atlantica,22.2,26.6,62.0,8.7,2.6,0,0.78,36.9,Moderado
2024-02-12,Mata Atlantica,20.1,27.8,70.0,0.0,2.5,1,0.78,49.2,Moderado
2024-02-13,Mata Atlantica,19.4,26.8,64.8,0.7,2.7,0,0.78,47.8,Moderado
2024-02-14,Mata Atlantica,24.8,29.9,72.4,0.0,2.5,1,0.78,51.6,Moderado
2024-02-15,Mata Atlantica,17.6,24.5,71.6,1.0,3.5,0,0.78,40.5,Moderado
2024-02-16,Mata Atlantica,19.7,26.6,67.6,0.1,2.6,0,0.78,46.7,Moderado
2024-02-17,Mata Atlantica,16.1,22.9,63.3,0.0,3.9,1,0.78,45.7,Moderado
2024-02-18,Mata Atlantica,21.2,28.9,67.6,4.5,2.0,0,0.78,43.5,Moderado
2024-02-19,Mata Atlantica,20.3,25.3,63.1,11.0,2.2,0,0.78,30.0,Moderado
2024-02-20,Mata Atlantica,18.9,23.5,62.2,0.0,2.5,1,0.78,45.7,Moderado
2024-02-21,Mata Atlantica,22.5,29.0,62.5,0.0,2.7,2,0.78,57.3,Alto
2024-02-22,Mata Atlantica,19.8,24.9,67.7,2.5,2.9,0,0.78,40.4,Moderado
2024-02-23,Mata Atlantica,16.0,22.9,58.1,2.6,4.2,0,0.78,43.4,Moderado
2024-02-24,Mata Atlantica,20.9,25.2,65.7,21.3,2.2,0,0.78,13.0,Baixo
2024-02-25,Mata Atlantica,19.6,26.1,69.1,0.0,3.3,1,0.78,47.6,Moderado
2024-02-26,Mata Atlantica,18.1,24.2,60.9,0.0,5.0,2,0.78,52.3,Moderado
2024-02-27,Mata Atlantica,17.8,25.6,74.8,2.3,2.9,0,0.78,38.0,Moderado
2024-02-28,Mata Atlantica,19.1,25.1,73.8,0.0,2.2,1,0.78,41.9,Moderado
2024-02-29,Mata Atlantica,18.2,23.6,64.7,3.2,3.2,0,0.78,39.0,Moderado
2024-03-01,Mata Atlantica,21.8,28.0,63.2,12.1,4.1,0,0.78,35.4,Moderado
2024-03-02,Mata Atlantica,15.9,23.4,61.3,0.0,3.3,1,0.78,47.0,Moderado
2024-03-03,Mata Atlantica,16.8,24.6,61.3,0.0,2.0,2,0.78,49.2,Moderado
2024-03-04,Mata Atlantica,19.3,26.4,62.1,9.3,3.6,0,0.78,36.8,Moderado
2024-03-05,Mata Atlantica,17.6,24.2,61.2,0.0,2.3,1,0.78,47.3,Moderado
2024-03-06,Mata Atlantica,18.7,26.1,58.0,0.0,4.6,2,0.78,56.8,Alto
2024-03-07,Mata Atlantica,19.4,26.0,70.4,0.0,2.3,3,0.78,48.7,Moderado
2024-03-08,Mata Atlantica,20.4,24.7,63.5,0.0,3.0,4,0.78,52.6,Moderado
2024-03-09,Mata Atlantica,18.4,25.8,65.9,0.0,3.9,5,0.78,55.9,Alto
2024-03-10,Mata Atlantica,17.5,22.6,67.8,5.6,2.3,0,0.78,30.8,Moderado
2024-03-11,Mata Atlantica,20.1,26.4,70.2,0.0,3.5,1,0.78,47.8,Moderado
2024-03-12,Mata Atlantica,22.0,27.2,62.1,2.6,2.4,0,0.78,46.8,Moderado
2024-03-13,Mata Atlantica,21.5,27.6,57.9,0.0,2.4,1,0.78,55.4,Alto
2024-03-14,Mata Atlantica,22.0,29.8,69.3,0.0,0.9,2,0.78,52.8,Moderado
2024-03-15,Mata Atlantica,17.9,23.4,71.2,0.1,1.8,0,0.78,38.0,Moderado
2024-03-16,Mata Atlantica,21.1,26.3,52.0,3.8,0.9,0,0.78,47.2,Moderado
2024-03-17,Mata Atlantica,17.4,22.2,68.2,1.3,3.8,0,0.78,38.1,Moderado
2024-03-18,Mata Atlantica,20.9,25.1,71.0,0.0,1.7,1,0.78,42.8,Moderado
2024-03-19,Mata Atlantica,15.8,21.9,68.1,0.0,4.9,2,0.78,44.1,Moderado
2024-03-20,Mata Atlantica,19.4,26.5,73.5,13.6,2.5,0,0.78,22.9,Baixo
2024-03-21,Mata Atlantica,17.5,24.8,73.2,8.9,1.6,0,0.78,26.0,Baixo
2024-03-22,Mata Atlantica,22.5,27.5,61.6,9.2,1.7,0,0.78,36.9,Moderado
2024-03-23,Mata Atlantica,16.8,22.7,63.8,25.8,1.7,0,0.78,2.1,Baixo
2024-03-24,Mata Atlantica,17.8,24.3,72.7,1.5,0.8,0,0.78,35.5,Moderado
2024-03-25,Mata Atlantica,21.1,26.6,64.7,0.0,1.4,1,0.78,48.6,Moderado
2024-03-26,Mata Atlantica,18.0,25.2,73.1,0.0,4.4,2,0.78,46.7,Moderado
2024-03-27,Mata Atlantica,20.0,25.8,55.4,0.0,2.5,3,0.78,56.8,Alto
2024-03-28,Mata Atlantica,19.9,24.3,68.1,6.9,2.4,0,0.78,31.9,Moderado
2024-03-29,Mata Atlantica,16.7,20.9,66.6,1.4,2.2,0,0.78,34.6,Moderado
2024-03-30,Mata Atlantica,12.1,19.9,77.1,5.3,2.5,0,0.78,21.5,Baixo
2024-03-31,Mata Atlantica,21.1,28.8,68.4,4.5,2.9,0,0.78,44.0,Moderado
2024-04-01,Mata Atlantica,17.7,23.9,62.5,0.0,2.2,1,0.78,45.9,Moderado
2024-04-02,Mata Atlantica,18.1,24.6,67.4,4.6,2.9,0,0.78,36.8,Moderado
2024-04-03,Mata Atlantica,15.9,22.3,75.1,0.0,1.7,1,0.78,35.5,Moderado
2024-04-04,Mata Atlantica,20.2,26.0,63.4,0.0,2.5,2,0.78,51.2,Moderado
2024-04-05,Mata Atlantica,19.3,25.0,69.0,0.0,3.8,3,0.78,49.4,Moderado
2024-04-06,Mata Atlantica,21.0,26.3,59.7,4.6,2.0,0,0.78,43.0,Moderado
2024-04-07,Mata Atlantica,22.4,26.8,64.3,0.0,2.7,1,0.78,50.8,Moderado
2024-04-08,Mata Atlantica,21.8,28.3,69.8,0.0,2.7,2,0.78,52.0,Moderado
2024-04-09,Mata Atlantica,19.8,27.1,60.8,8.4,4.4,0,0.78,41.1,Moderado
2024-04-10,Mata Atlantica,21.6,27.0,54.3,0.0,2.7,1,0.78,56.6,Alto
2024-04-11,Mata Atlantica,20.6,25.0,70.5,0.4,3.9,0,0.78,43.3,Moderado
2024-04-12,Mata Atlantica,16.6,23.5,57.8,0.0,3.1,1,0.78,48.9,Moderado
2024-04-13,Mata Atlantica,19.6,25.0,56.8,0.0,1.5,2,0.78,51.8,Moderado
2024-04-14,Mata Atlantica,18.9,25.8,59.9,2.2,2.7,0,0.78,46.5,Moderado
2024-04-15,Mata Atlantica,17.8,23.4,53.4,10.5,2.0,0,0.78,32.4,Moderado
2024-04-16,Mata Atlantica,19.9,27.2,71.1,0.0,3.4,1,0.78,48.6,Moderado
2024-04-17,Mata Atlantica,16.2,23.8,60.9,28.7,3.6,0,0.78,3.7,Baixo
2024-04-18,Mata Atlantica,19.7,27.5,67.0,0.0,2.5,1,0.78,50.3,Moderado
2024-04-19,Mata Atlantica,18.6,25.6,58.1,2.8,2.1,0,0.78,45.5,Moderado
2024-04-20,Mata Atlantica,22.3,26.4,69.7,1.2,2.1,0,0.78,42.9,Moderado
2024-04-21,Mata Atlantica,18.7,23.5,66.2,0.0,3.7,1,0.78,45.0,Moderado
2024-04-22,Mata Atlantica,21.2,25.3,64.3,0.0,0.7,2,0.78,47.3,Moderado
2024-04-23,Mata Atlantica,18.7,25.4,64.5,0.0,1.8,3,0.78,50.2,Moderado
2024-04-24,Mata Atlantica,22.9,27.7,76.5,1.2,2.0,0,0.78,41.4,Moderado
2024-04-25,Mata Atlantica,23.8,31.5,60.5,7.1,3.6,0,0.78,50.1,Moderado
2024-04-26,Mata Atlantica,23.7,28.7,65.3,0.3,3.8,0,0.78,52.9,Moderado
2024-04-27,Mata Atlantica,22.3,28.1,59.7,0.0,3.5,1,0.78,56.6,Alto
2024-04-28,Mata Atlantica,19.9,25.5,58.3,0.0,0.7,2,0.78,50.9,Moderado
2024-04-29,Mata Atlantica,20.1,25.3,64.1,0.0,2.8,3,0.78,51.5,Moderado
2024-04-30,Mata Atlantica,25.2,30.3,54.2,3.3,0.7,0,0.78,53.7,Moderado
2024-05-01,Mata Atlantica,19.6,25.8,57.5,9.3,3.9,0,0.78,38.6,Moderado
2024-05-02,Mata Atlantica,19.5,26.6,70.2,8.6,2.2,0,0.78,32.1,Moderado
2024-05-03,Mata Atlantica,16.0,22.3,68.8,13.4,2.1,0,0.78,17.8,Baixo
2024-05-04,Mata Atlantica,19.0,24.9,58.8,0.0,2.1,1,0.78,49.6,Moderado
2024-05-05,Mata Atlantica,20.4,27.5,58.5,0.0,2.0,2,0.78,56.0,Alto
2024-05-06,Mata Atlantica,23.7,28.3,67.7,0.0,2.3,3,0.78,54.3,Moderado
2024-05-07,Mata Atlantica,21.5,26.0,65.3,0.0,2.6,4,0.78,53.4,Moderado
2024-05-08,Mata Atlantica,19.2,26.2,69.9,0.0,3.8,5,0.78,54.3,Moderado
2024-05-09,Mata Atlantica,22.4,27.5,55.3,0.0,3.7,6,0.78,66.2,Alto
2024-05-10,Mata Atlantica,24.5,28.6,58.9,0.0,2.1,7,0.78,65.8,Alto
2024-05-11,Mata Atlantica,24.9,29.8,60.5,1.9,2.8,0,0.78,53.9,Moderado
2024-05-12,Mata Atlantica,22.4,27.0,65.6,0.0,3.4,1,0.78,51.2,Moderado
2024-05-13,Mata Atlantica,22.5,27.8,55.6,3.6,2.2,0,0.78,49.7,Moderado
2024-05-14,Mata Atlantica,23.5,29.7,60.7,0.0,4.5,1,0.78,60.1,Alto
2024-05-15,Mata Atlantica,17.5,24.3,54.2,0.0,1.2,2,0.78,51.6,Moderado
2024-05-16,Mata Atlantica,23.0,27.4,68.9,4.6,2.5,0,0.78,40.6,Moderado
2024-05-17,Mata Atlantica,20.8,27.1,61.1,0.0,1.1,1,0.78,51.1,Moderado
2024-05-18,Mata Atlantica,22.8,30.6,55.6,0.0,2.5,2,0.78,63.7,Alto
2024-05-19,Mata Atlantica,21.1,28.3,59.3,0.0,4.8,3,0.78,61.9,Alto
2024-05-20,Mata Atlantica,19.9,27.2,55.5,9.7,2.9,0,0.78,40.4,Moderado
2024-05-21,Mata Atlantica,19.7,25.2,61.0,6.5,5.2,0,0.78,41.3,Moderado
2024-05-22,Mata Atlantica,24.6,29.4,64.2,0.0,2.8,1,0.78,55.6,Alto
2024-05-23,Mata Atlantica,23.6,30.3,67.3,0.0,3.1,2,0.78,57.5,Alto
2024-05-24,Mata Atlantica,18.2,25.4,63.9,0.0,2.3,3,0.78,51.2,Moderado
2024-05-25,Mata Atlantica,24.0,29.5,61.4,0.0,2.6,4,0.78,61.9,Alto
2024-05-26,Mata Atlantica,19.6,27.5,70.5,5.4,2.9,0,0.78,39.1,Moderado
2024-05-27,Mata Atlantica,22.3,27.6,64.9,11.9,2.1,0,0.78,31.7,Moderado
2024-05-28,Mata Atlantica,20.3,27.5,62.8,0.0,2.4,1,0.78,52.5,Moderado
2024-05-29,Mata Atlantica,19.2,24.1,54.7,0.0,3.1,2,0.78,53.3,Moderado
2024-05-30,Mata Atlantica,19.7,25.9,65.8,0.0,1.0,3,0.78,49.5,Moderado
2024-05-31,Mata Atlantica,21.8,29.0,63.3,2.2,3.3,0,0.78,51.1,Moderado
2024-06-01,Mata Atlantica,20.9,28.1,56.0,0.0,2.5,1,0.78,57.4,Alto
2024-06-02,Mata Atlantica,22.3,29.6,59.5,0.1,4.1,0,0.78,58.4,Alto
2024-06-03,Mata Atlantica,20.8,27.0,52.8,0.0,4.1,1,0.78,59.1,Alto
2024-06-04,Mata Atlantica,18.1,25.8,56.0,1.5,5.2,0,0.78,52.7,Moderado
2024-06-05,Mata Atlantica,21.9,27.0,57.2,0.0,4.6,1,0.78,57.3,Alto
2024-06-06,Mata Atlantica,20.4,26.1,64.6,0.0,3.1,2,0.78,51.4,Moderado
2024-06-07,Mata Atlantica,21.4,27.3,53.8,0.0,3.4,3,0.78,61.5,Alto
2024-06-08,Mata Atlantica,20.7,26.0,59.6,4.3,2.1,0,0.78,43.1,Moderado
2024-06-09,Mata Atlantica,15.7,22.4,59.6,0.0,2.3,1,0.78,44.9,Moderado
2024-06-10,Mata Atlantica,23.7,30.7,53.9,0.0,2.2,2,0.78,64.5,Alto
2024-06-11,Mata Atlantica,19.0,25.3,58.6,0.0,2.5,3,0.78,54.2,Moderado
2024-06-12,Mata Atlantica,27.2,31.7,70.9,0.0,3.6,4,0.78,61.8,Alto
2024-06-13,Mata Atlantica,22.2,27.0,55.3,0.0,1.6,5,0.78,61.1,Alto
2024-06-14,Mata Atlantica,17.5,25.2,62.1,0.0,3.9,6,0.78,58.5,Alto
2024-06-15,Mata Atlantica,24.5,29.7,45.9,9.8,1.1,0,0.78,47.9,Moderado
2024-06-16,Mata Atlantica,26.7,31.2,52.4,0.0,2.9,1,0.78,65.5,Alto
2024-06-17,Mata Atlantica,22.1,27.6,48.2,0.0,3.5,2,0.78,63.6,Alto
2024-06-18,Mata Atlantica,26.7,30.8,48.8,0.0,3.0,3,0.78,70.0,Alto
2024-06-19,Mata Atlantica,22.7,30.3,58.3,0.0,2.9,4,0.78,65.4,Alto
2024-06-20,Mata Atlantica,24.0,28.1,56.9,0.6,3.1,0,0.78,55.1,Alto
2024-06-21,Mata Atlantica,23.6,27.7,50.2,0.0,3.4,1,0.78,61.0,Alto
2024-06-22,Mata Atlantica,24.1,29.5,57.6,0.0,3.9,2,0.78,62.3,Alto
2024-06-23,Mata Atlantica,21.0,25.4,56.2,0.0,2.7,3,0.78,55.9,Alto
2024-06-24,Mata Atlantica,25.6,32.0,50.8,0.0,3.5,0,0.78,66.9,Alto
2024-06-25,Mata Atlantica,24.2,31.8,52.2,0.0,0.9,1,0.78,64.2,Alto
2024-06-26,Mata Atlantica,26.0,32.1,64.9,0.0,2.9,2,0.78,61.8,Alto
2024-06-27,Mata Atlantica,25.5,30.1,45.4,0.0,4.3,3,0.78,72.2,Alto
2024-06-28,Mata Atlantica,23.4,31.2,56.4,0.0,3.2,4,0.78,68.4,Alto
2024-06-29,Mata Atlantica,23.3,31.2,45.1,0.0,2.9,5,0.78,75.9,Critico
2024-06-30,Mata Atlantica,25.4,32.1,45.0,0.0,5.3,6,0.78,82.0,Critico
2024-07-01,Mata Atlantica,21.8,28.7,52.2,0.0,2.4,7,0.78,70.1,Alto
2024-07-02,Mata Atlantica,22.9,28.4,55.1,0.0,2.7,8,0.78,69.9,Alto
2024-07-03,Mata Atlantica,25.4,31.8,49.2,0.0,2.5,9,0.78,80.6,Critico
2024-07-04,Mata Atlantica,21.8,29.8,48.5,0.0,3.5,10,0.78,80.2,Critico
2024-07-05,Mata Atlantica,26.1,31.1,45.9,0.0,2.3,11,0.78,84.1,Critico
2024-07-06,Mata Atlantica,25.2,29.6,48.0,0.6,5.1,0,0.78,65.1,Alto
2024-07-07,Mata Atlantica,23.2,30.2,46.3,1.5,3.5,0,0.78,63.9,Alto
2024-07-08,Mata Atlantica,25.9,32.3,53.0,0.0,3.2,1,0.78,67.5,Alto
2024-07-09,Mata Atlantica,30.2,34.3,46.4,0.6,4.1,0,0.78,73.3,Alto
2024-07-10,Mata Atlantica,23.1,29.0,59.3,0.0,3.3,1,0.78,58.2,Alto
2024-07-11,Mata Atlantica,20.2,27.3,57.7,0.0,4.4,2,0.78,58.9,Alto
2024-07-12,Mata Atlantica,26.9,31.9,49.5,0.0,3.0,3,0.78,71.6,Alto
2024-07-13,Mata Atlantica,24.3,29.2,41.8,0.0,3.5,4,0.78,73.2,Alto
2024-07-14,Mata Atlantica,23.6,29.2,55.0,0.0,5.6,5,0.78,70.1,Alto
2024-07-15,Mata Atlantica,22.9,28.2,47.5,0.0,4.5,6,0.78,72.7,Alto
2024-07-16,Mata Atlantica,25.4,30.4,34.3,0.0,2.1,7,0.78,82.6,Critico
2024-07-17,Mata Atlantica,21.2,28.2,57.8,0.0,1.0,8,0.78,66.0,Alto
2024-07-18,Mata Atlantica,27.4,33.4,44.9,0.0,2.0,9,0.78,85.3,Critico
2024-07-19,Mata Atlantica,26.1,30.6,47.4,0.0,3.0,10,0.78,81.6,Critico
2024-07-20,Mata Atlantica,23.8,30.9,49.4,0.0,3.7,11,0.78,83.5,Critico
2024-07-21,Mata Atlantica,22.7,27.4,48.0,0.0,2.4,12,0.78,78.0,Critico
2024-07-22,Mata Atlantica,27.2,31.9,44.7,4.6,2.7,0,0.78,62.2,Alto
2024-07-23,Mata Atlantica,21.1,28.7,47.8,0.0,1.8,1,0.78,62.2,Alto
2024-07-24,Mata Atlantica,22.3,29.0,51.7,0.0,3.4,2,0.78,64.1,Alto
2024-07-25,Mata Atlantica,23.2,30.1,46.7,0.0,2.7,3,0.78,69.6,Alto
2024-07-26,Mata Atlantica,19.3,26.7,42.4,0.0,3.5,4,0.78,68.4,Alto
2024-07-27,Mata Atlantica,26.5,33.6,48.0,0.0,2.8,5,0.78,78.5,Critico
2024-07-28,Mata Atlantica,22.1,28.0,49.9,0.0,3.6,6,0.78,69.9,Alto
2024-07-29,Mata Atlantica,22.0,29.9,48.0,5.4,4.0,0,0.78,57.2,Alto
2024-07-30,Mata Atlantica,25.1,31.1,44.9,0.0,3.2,1,0.78,69.8,Alto
2024-07-31,Mata Atlantica,23.2,29.9,46.7,0.0,3.3,2,0.78,68.3,Alto
2024-08-01,Mata Atlantica,22.1,27.9,42.3,0.0,2.5,3,0.78,67.8,Alto
2024-08-02,Mata Atlantica,26.7,31.1,46.9,0.0,5.7,4,0.78,76.5,Critico
2024-08-03,Mata Atlantica,24.6,30.3,43.1,0.0,4.5,5,0.78,77.3,Critico
2024-08-04,Mata Atlantica,23.6,30.9,48.1,0.0,3.2,6,0.78,75.6,Critico
2024-08-05,Mata Atlantica,27.2,31.8,39.9,0.0,2.6,7,0.78,82.7,Critico
2024-08-06,Mata Atlantica,27.5,35.4,43.6,0.0,3.0,8,0.78,89.2,Critico
2024-08-07,Mata Atlantica,23.0,31.0,43.7,0.0,3.6,9,0.78,83.5,Critico
2024-08-08,Mata Atlantica,27.0,31.9,46.5,0.0,3.5,10,0.78,85.1,Critico
2024-08-09,Mata Atlantica,22.9,27.8,43.0,0.0,6.1,11,0.78,84.4,Critico
2024-08-10,Mata Atlantica,23.8,28.8,45.0,0.0,2.9,12,0.78,82.8,Critico
2024-08-11,Mata Atlantica,23.9,31.4,36.3,0.0,1.9,13,0.78,92.7,Critico
2024-08-12,Mata Atlantica,25.1,31.9,39.5,0.0,2.8,14,0.78,94.5,Critico
2024-08-13,Mata Atlantica,20.5,28.0,47.5,0.0,2.4,15,0.78,84.2,Critico
2024-08-14,Mata Atlantica,25.2,32.0,37.8,0.0,2.9,16,0.78,98.9,Critico
2024-08-15,Mata Atlantica,25.8,31.7,29.3,0.0,4.2,17,0.78,100.0,Critico
2024-08-16,Mata Atlantica,25.0,32.3,39.8,0.0,2.7,18,0.78,100.0,Critico
2024-08-17,Mata Atlantica,25.9,33.5,41.8,0.0,3.8,19,0.78,100.0,Critico
2024-08-18,Mata Atlantica,25.4,30.9,48.8,0.0,1.8,20,0.78,96.0,Critico
2024-08-19,Mata Atlantica,25.9,31.8,49.3,0.0,4.4,21,0.78,100.0,Critico
2024-08-20,Mata Atlantica,25.7,31.7,36.1,0.0,4.2,22,0.78,100.0,Critico
2024-08-21,Mata Atlantica,22.3,29.8,46.0,0.0,4.3,23,0.78,100.0,Critico
2024-08-22,Mata Atlantica,23.4,31.3,41.0,0.0,5.6,24,0.78,100.0,Critico
2024-08-23,Mata Atlantica,23.6,30.6,45.5,0.0,3.5,25,0.78,100.0,Critico
2024-08-24,Mata Atlantica,30.3,36.3,42.6,0.0,2.7,26,0.78,100.0,Critico
2024-08-25,Mata Atlantica,24.6,31.0,39.9,0.0,2.8,27,0.78,100.0,Critico
2024-08-26,Mata Atlantica,23.8,31.0,44.3,0.0,3.8,28,0.78,100.0,Critico
2024-08-27,Mata Atlantica,28.7,33.0,41.5,0.0,4.4,29,0.78,100.0,Critico
2024-08-28,Mata Atlantica,26.7,32.4,35.6,0.0,4.6,30,0.78,100.0,Critico
2024-08-29,Mata Atlantica,23.7,31.0,38.8,0.0,4.4,31,0.78,100.0,Critico
2024-08-30,Mata Atlantica,28.1,32.5,40.9,0.0,4.4,32,0.78,100.0,Critico
2024-08-31,Mata Atlantica,23.2,29.2,41.8,0.0,2.6,33,0.78,100.0,Critico
2024-09-01,Mata Atlantica,22.8,29.9,48.6,0.0,2.7,34,0.78,100.0,Critico
2024-09-02,Mata Atlantica,23.5,31.4,49.7,0.0,5.5,35,0.78,100.0,Critico
2024-09-03,Mata Atlantica,26.0,31.5,33.8,3.0,6.9,0,0.78,74.9,Alto
2024-09-04,Mata Atlantica,25.5,31.2,45.4,0.0,2.4,1,0.78,68.7,Alto
2024-09-05,Mata Atlantica,28.6,34.9,42.6,0.0,3.2,2,0.78,79.5,Critico
2024-09-06,Mata Atlantica,25.8,31.0,43.3,0.0,5.2,3,0.78,76.1,Critico
2024-09-07,Mata Atlantica,26.6,31.6,30.9,0.0,2.7,4,0.78,82.6,Critico
2024-09-08,Mata Atlantica,24.1,29.0,46.0,1.1,4.6,0,0.78,63.8,Alto
2024-09-09,Mata Atlantica,25.3,30.0,43.6,0.0,1.8,1,0.78,66.8,Alto
2024-09-10,Mata Atlantica,28.3,34.0,45.7,0.0,2.9,2,0.78,75.8,Critico
2024-09-11,Mata Atlantica,27.1,32.2,51.3,0.0,1.6,3,0.78,69.5,Alto
2024-09-12,Mata Atlantica,30.0,36.0,45.2,0.0,2.7,4,0.78,82.6,Critico
2024-09-13,Mata Atlantica,25.8,32.6,50.5,0.0,4.3,5,0.78,77.1,Critico
2024-09-14,Mata Atlantica,21.0,28.1,44.0,0.0,2.0,6,0.78,71.4,Alto
2024-09-15,Mata Atlantica,25.0,30.8,42.9,0.0,3.6,7,0.78,80.4,Critico
2024-09-16,Mata Atlantica,23.5,30.0,38.0,0.0,3.4,8,0.78,83.0,Critico
2024-09-17,Mata Atlantica,26.7,32.3,43.8,0.0,3.1,9,0.78,85.2,Critico
2024-09-18,Mata Atlantica,25.8,31.4,46.1,0.0,2.3,10,0.78,83.0,Critico
2024-09-19,Mata Atlantica,26.9,32.9,50.0,0.0,3.1,11,0.78,86.1,Critico
2024-09-20,Mata Atlantica,27.7,33.4,46.6,0.0,3.9,12,0.78,91.4,Critico
2024-09-21,Mata Atlantica,26.9,34.3,51.4,0.0,4.2,13,0.78,92.4,Critico
2024-09-22,Mata Atlantica,23.2,31.1,41.4,0.0,4.7,14,0.78,94.3,Critico
2024-09-23,Mata Atlantica,31.6,36.9,49.8,0.0,3.5,15,0.78,100.0,Critico
2024-09-24,Mata Atlantica,26.0,32.5,43.3,0.0,3.0,16,0.78,96.9,Critico
2024-09-25,Mata Atlantica,24.1,30.9,46.0,0.0,2.7,17,0.78,93.8,Critico
2024-09-26,Mata Atlantica,24.1,28.9,44.1,0.0,3.3,18,0.78,93.6,Critico
2024-09-27,Mata Atlantica,28.5,33.3,42.2,0.0,3.8,19,0.78,100.0,Critico
2024-09-28,Mata Atlantica,24.9,31.9,46.1,0.0,4.5,20,0.78,100.0,Critico
2024-09-29,Mata Atlantica,22.4,28.4,37.6,0.0,3.0,21,0.78,100.0,Critico
2024-09-30,Mata Atlantica,25.6,33.3,38.2,0.0,1.9,22,0.78,100.0,Critico
2024-10-01,Mata Atlantica,26.4,32.5,48.6,0.0,6.1,23,0.78,100.0,Critico
2024-10-02,Mata Atlantica,24.4,29.9,49.7,0.0,4.2,24,0.78,100.0,Critico
2024-10-03,Mata Atlantica,25.6,32.6,43.6,0.0,3.9,25,0.78,100.0,Critico
2024-10-04,Mata Atlantica,23.6,31.3,36.0,0.0,4.4,26,0.78,100.0,Critico
2024-10-05,Mata Atlantica,24.5,31.8,46.4,0.0,1.5,27,0.78,100.0,Critico
2024-10-06,Mata Atlantica,25.0,31.2,50.1,0.0,4.1,28,0.78,100.0,Critico
2024-10-07,Mata Atlantica,32.2,36.4,38.7,0.0,5.5,29,0.78,100.0,Critico
2024-10-08,Mata Atlantica,28.5,32.9,38.0,0.0,2.4,30,0.78,100.0,Critico
2024-10-09,Mata Atlantica,25.3,30.0,41.6,6.5,3.7,0,0.78,58.9,Alto
2024-10-10,Mata Atlantica,24.1,30.0,49.7,0.0,2.5,1,0.78,64.3,Alto
2024-10-11,Mata Atlantica,23.6,29.4,49.3,0.0,2.6,2,0.78,65.2,Alto
